//
// Structure of Database:
// GroupID,ItemID,Rate
//
// Cookie Bag
IG_Taming,659,1	// 心愛女人之回憶
IG_Taming,660,1	// 紅色蜡燭
IG_Taming,661,1	// 搖曳的圍裙
IG_Taming,10001,1	// 牛角骨盔
IG_Taming,10002,1	// 寵物防毒面具
IG_Taming,10003,1	// 潛水帽子
IG_Taming,10004,1	// 寵物奶嘴
IG_Taming,10005,1	// 三色假發
IG_Taming,10006,1	// 蛇飾發箍
IG_Taming,10007,1	// 寵物發帶
IG_Taming,10008,1	// 体罰棒
IG_Taming,10009,1	// 野生花
IG_Taming,10010,1	// 變形鍋子
IG_Taming,10011,1	// 寵物發夾
IG_Taming,10012,1	// 寵物蛋殼帽
IG_Taming,10013,1	// 寵物書包
IG_Taming,10014,1	// 蝗虫眼鏡
IG_Taming,10015,1	// 寵物圍兜兜
IG_Taming,10016,1	// 寵物鈴鐺
IG_Taming,10017,1	// 樹皮褲
IG_Taming,10018,1	// 猴子發箍
IG_Taming,10019,1	// 紅色領巾
IG_Taming,10020,1	// 靈幻道士之劍
IG_Taming,12373,1	// 少年的純情
IG_Taming,12374,1	// 火焰冰
IG_Taming,12395,1	// 擔擔面
// Bundle Of Magic Scroll
IG_Scroll,686,1	// 地震術 等級3
IG_Scroll,687,1	// 地震術 等級5
IG_Scroll,688,1	// 冰箭術 等級3
IG_Scroll,689,1	// 冰箭術 等級5
IG_Scroll,690,1	// 火箭術 等級3
IG_Scroll,691,1	// 火箭術 等級5
IG_Scroll,692,1	// 雷擊術 等級3
IG_Scroll,693,1	// 雷擊術 等級5
IG_Scroll,694,1	// 圣靈召喚 等級3
IG_Scroll,695,1	// 圣靈召喚 等級5
IG_Scroll,696,1	// 火球術 等級1
IG_Scroll,697,1	// 火球術 等級5
IG_Scroll,698,1	// 火焰之壁 等級1
IG_Scroll,699,1	// 火焰之壁 等級5
IG_Scroll,700,1	// 冰凍術 等級1
IG_Scroll,12000,1	// 冰凍術 等級5
IG_Scroll,12001,1	// 治愈術 等級3
IG_Scroll,12002,1	// 治愈術 等級5
// Random Quiver
IG_Quiver,12004,1	// 箭矢筒
IG_Quiver,12005,1	// 鐵箭矢筒
IG_Quiver,12006,1	// 鋼鐵箭矢筒
IG_Quiver,12007,1	// 神之金屬箭矢筒
IG_Quiver,12008,1	// 火箭矢筒
IG_Quiver,12009,1	// 銀箭矢筒
IG_Quiver,12010,1	// 風靈箭矢筒
IG_Quiver,12011,1	// 地靈箭矢筒
IG_Quiver,12012,1	// 水靈箭矢筒
IG_Quiver,12013,1	// 影子箭矢筒
IG_Quiver,12014,1	// 無形箭矢筒
IG_Quiver,12015,1	// 鐵鏽箭矢筒
IG_Quiver,12183,2	// 神圣的箭筒
// Wrapped Mask
IG_Mask,2278,10	// 笑臉面具
IG_Mask,2281,10	// 舞會面具
IG_Mask,2288,10	// 整人面具
IG_Mask,2292,10	// 鋼鐵面具
IG_Mask,2297,10	// 哥布靈面具
IG_Mask,5005,10	// 防毒面具
IG_Mask,5086,10	// 鐘怪假面
IG_Mask,5087,10	// 無表情的假面
IG_Mask,5088,10	// 嚇坏眼的假面
IG_Mask,5089,10	// 討厭的假面
IG_Mask,5090,10	// 哥布靈首領假面
IG_Mask,5121,1	// 艾斯恩魔女假面
IG_Mask,5176,2	// 傳統面具
// Accessory Box
IG_Accesory,2601,10	// 力量戒指
IG_Accesory,2602,11	// 智力耳環
IG_Accesory,2603,12	// 体力項鏈
IG_Accesory,2604,12	// 防御手套
IG_Accesory,2605,12	// 敏捷別針
IG_Accesory,2607,12	// 發夾
IG_Accesory,2608,14	// 幸運珠鏈
IG_Accesory,2609,14	// 骷髏戒指
IG_Accesory,2610,14	// 金戒指
IG_Accesory,2611,14	// 銀戒指
IG_Accesory,2612,14	// 花戒指
IG_Accesory,2613,11	// 鑽石戒指
IG_Accesory,2615,1	// 防御戒指
IG_Accesory,2616,1	// 潛能戒指
IG_Accesory,2617,10	// 智慧手套
IG_Accesory,2618,11	// 黑狐項鏈
IG_Accesory,2619,10	// 神射手套
IG_Accesory,2621,1	// 力量戒指
IG_Accesory,2622,1	// 智力耳環
IG_Accesory,2623,10	// 体力項鏈
IG_Accesory,2624,1	// 防御手套
IG_Accesory,2625,1	// 敏捷別針
IG_Accesory,2626,1	// 幸運珠鏈
IG_Accesory,2627,10	// 皮帶
IG_Accesory,2628,14	// 初學者手鐲
IG_Accesory,2654,1	// 火忍西怒畢的腰帶
IG_Accesory,2656,1	// 過度的改變
IG_Accesory,2658,10	// 尼羅玫瑰
IG_Accesory,2659,2	// 晚禱鐘核心 01
IG_Accesory,2660,2	// 晚禱鐘核心 02
IG_Accesory,2661,2	// 晚禱鐘核心 03
IG_Accesory,2662,2	// 晚禱鐘核心 04
IG_Accesory,2671,1	// 神射手套
IG_Accesory,2677,1	// 精靈戒指
IG_Accesory,2680,9	// 下級精靈的戒指
IG_Accesory,2700,2	// 封印的紅色綢緞
IG_Accesory,2701,1	// 奧爾里昂的手套
IG_Accesory,2703,1	// 強化指環
IG_Accesory,2716,1	// 圖書管理員的手套
IG_Accesory,2717,1	// 怀表
IG_Accesory,2718,1	// 月亮胸針
IG_Accesory,2719,1	// 鐵護腕
// jewels
IG_Jewel,715,100	// 黃色魔力礦石
IG_Jewel,716,100	// 紅色魔力礦石
IG_Jewel,717,100	// 藍色魔力礦石
IG_Jewel,718,10	// 深紅寶石
IG_Jewel,719,10	// 紫寶石
IG_Jewel,720,10	// 天藍寶石
IG_Jewel,721,10	// 綠寶石
IG_Jewel,722,10	// 珍珠
IG_Jewel,723,10	// 紅寶石
IG_Jewel,724,10	// 詛咒紅寶石
IG_Jewel,725,10	// 大紅寶石
IG_Jewel,726,10	// 藍寶石
IG_Jewel,727,10	// 白寶石
IG_Jewel,728,10	// 黃寶石
IG_Jewel,729,10	// 青綠寶石
IG_Jewel,730,5	// 1克拉鑽石
IG_Jewel,731,4	// 2克拉鑽石
IG_Jewel,732,3	// 3克拉鑽石
IG_Jewel,733,27	// 受損的鑽石
IG_Jewel,746,50	// 玻璃珠
// Egg Boy
IG_EggBoy,514,300	// 葡萄
IG_EggBoy,564,522	// 肉粽
IG_EggBoy,660,20	// 紅色蜡燭
IG_EggBoy,682,100	// 雄黃酒
IG_EggBoy,683,50	// 艾草
IG_EggBoy,2274,5	// 亡者發箍
IG_EggBoy,5072,2	// 惡魔侍者的角
// Egg Girl
IG_EggGirl,514,300	// 葡萄
IG_EggGirl,564,522	// 肉粽
IG_EggGirl,661,20	// 搖曳的圍裙
IG_EggGirl,682,100	// 雄黃酒
IG_EggGirl,683,50	// 艾草
IG_EggGirl,5042,5	// 丸子頭飾
IG_EggGirl,5066,2	// 惡魔女仆的角
// Lotto Box
IG_LottoBox,7391,1	// 31號球
IG_LottoBox,7392,1	// 32號球
IG_LottoBox,7393,1	// 33號球
IG_LottoBox,7394,1	// 34號球
IG_LottoBox,7395,1	// 35號球
IG_LottoBox,7396,1	// 36號球
IG_LottoBox,7397,1	// 37號球
IG_LottoBox,7398,1	// 38號球
IG_LottoBox,7540,1	// 39號球
IG_LottoBox,7541,1	// 40號球
// Food Package
IG_FoodBag,512,1	// 苹果
IG_FoodBag,513,1	// 香蕉
IG_FoodBag,514,1	// 葡萄
IG_FoodBag,515,1	// 紅蘿卜
IG_FoodBag,516,1	// 番薯
IG_FoodBag,517,1	// 肉
IG_FoodBag,518,1	// 蜂蜜
IG_FoodBag,519,1	// 牛奶
IG_FoodBag,520,1	// 西納雷葉子
IG_FoodBag,521,1	// 蘆薈葉子
IG_FoodBag,522,1	// 瑪絲黛拉果實
IG_FoodBag,526,1	// 蜂膠
IG_FoodBag,529,1	// 糖果
IG_FoodBag,530,1	// 拐杖糖
IG_FoodBag,531,1	// 苹果汁
IG_FoodBag,532,1	// 香蕉汁
IG_FoodBag,533,1	// 葡萄汁
IG_FoodBag,534,1	// 紅蘿卜汁
IG_FoodBag,536,1	// 冰淇淋
IG_FoodBag,538,1	// 姜餅
IG_FoodBag,539,1	// 小蛋糕
IG_FoodBag,544,1	// 生魚片
IG_FoodBag,548,1	// 吉士
IG_FoodBag,549,1	// 美味番薯
IG_FoodBag,550,1	// 仙貝
IG_FoodBag,551,1	// 明蝦壽司
IG_FoodBag,553,1	// 包子
IG_FoodBag,554,1	// 甜米糕
IG_FoodBag,555,1	// 糕餅
IG_FoodBag,556,1	// 條糕
IG_FoodBag,557,1	// 切片條糕
IG_FoodBag,558,1	// 巧克力
IG_FoodBag,559,1	// 手工巧克力
IG_FoodBag,560,1	// 手工巧克力
IG_FoodBag,561,1	// 白色情人巧克力
IG_FoodBag,564,1	// 肉粽
IG_FoodBag,566,1	// 泰式BBQ
IG_FoodBag,567,1	// 蝦子
IG_FoodBag,568,1	// 檸檬
IG_FoodBag,576,1	// 榴蓮
IG_FoodBag,607,1	// 天地樹果實
IG_FoodBag,608,1	// 天地樹芽
IG_FoodBag,663,1	// 年糕
IG_FoodBag,669,1	// Rice-Cake Soup
// Potions
IG_Potion,501,1	// 紅色藥水
IG_Potion,502,1	// 赤色藥水
IG_Potion,503,1	// 黃色藥水
IG_Potion,504,1	// 白色藥水
// Red Box_
IG_RedBox_2,5137,1	// 愛麗絲女仆娃娃
IG_RedBox_2,5138,9	// 魔導師的帽子
IG_RedBox_2,5139,10	// 海棠花發夾
IG_RedBox_2,5140,10	// 紅蝶絲帶
// Old Bleu Box
IG_BleuBox,519,1	// 牛奶
IG_BleuBox,538,1	// 姜餅
IG_BleuBox,644,1	// 禮物箱
IG_BleuBox,687,1	// 地震術 等級5
IG_BleuBox,689,1	// 冰箭術 等級5
IG_BleuBox,691,1	// 火箭術 等級5
IG_BleuBox,693,1	// 雷擊術 等級5
IG_BleuBox,697,1	// 火球術 等級5
IG_BleuBox,699,1	// 火焰之壁 等級5
IG_BleuBox,12000,1	// 冰凍術 等級5
IG_BleuBox,12002,1	// 治愈術 等級5
// Red Box
IG_RedBox,5099,1	// 咪咪帽
IG_RedBox,5137,11	// 愛麗絲女仆娃娃
IG_RedBox,5138,11	// 魔導師的帽子
IG_RedBox,5139,11	// 海棠花發夾
IG_RedBox,5140,11	// 紅蝶絲帶
IG_RedBox,5142,11	// 大名的帽子
IG_RedBox,5143,12	// 能劇面具
IG_RedBox,5152,1	// 鳳冠
IG_RedBox,5181,11	// 暗黑假面
IG_RedBox,5182,1	// 趴趴狗
IG_RedBox,5183,11	// 雀巢帽
IG_RedBox,5185,11	// 月桂樹之冠
IG_RedBox,5186,11	// 陽光的向日葵
IG_RedBox,5187,10	// 少女的小紅發帶
// Green Box
IG_GreenBox,573,100	// 巧克力飲料
IG_GreenBox,607,99	// 天地樹果實
IG_GreenBox,608,100	// 天地樹芽
IG_GreenBox,5182,1	// 趴趴狗
IG_GreenBox,12018,100	// 鞭炮
IG_GreenBox,12075,100	// 舌頭料理
IG_GreenBox,12080,100	// 雞尾酒龍的呼吸
IG_GreenBox,12085,100	// 不死之湯
IG_GreenBox,12090,100	// 沙漠蝎子蒸鍋
IG_GreenBox,12095,100	// 禾貝勒開米勒酒
IG_GreenBox,12100,100	// 特大九尾狐尾巴料理
// Old Yellow Box
IG_YellowBox,5259,1	// 大象帽
IG_YellowBox,5260,1	// 甜餅人帽子
IG_YellowBox,5261,1	// 銀色提阿拉
IG_YellowBox,5262,1	// 黃金提阿拉
// Hometown Gift
IG_HometownGift,663,1	// 年糕
IG_HometownGift,12122,1	// 茶食
IG_HometownGift,12123,1	// 油果
IG_HometownGift,12124,1	// 彩色糕餅
IG_HometownGift,12195,1	// 純味的糕餅
IG_HometownGift,12196,1	// 飽足感的糕餅
IG_HometownGift,12197,1	// 咸咸的糕餅
IG_HometownGift,12198,1	// 幸運的糕餅
// Masquerade Ball Box
IG_Masquerade,5296,10	// 懶洋洋九尾狐帽
IG_Masquerade,5297,1	// 無靈魂發箍
IG_Masquerade,5298,10	// Dokebi's Wig
IG_Masquerade,5299,10	// 進化寶塔頭盔
// Tresure Box WoE
IG_Tresure_Box_WoE,603,6	// 神秘箱子
IG_Tresure_Box_WoE,658,6	// 組織的團結力
IG_Tresure_Box_WoE,678,3	// 毒藥瓶
IG_Tresure_Box_WoE,732,9	// 3克拉鑽石
IG_Tresure_Box_WoE,12010,24	// 風靈箭矢筒
IG_Tresure_Box_WoE,12011,25	// 地靈箭矢筒
IG_Tresure_Box_WoE,12012,26	// 水靈箭矢筒
IG_Tresure_Box_WoE,12105,12	// 飼養禮物禮盒
IG_Tresure_Box_WoE,12107,2	// 包裝的面具
IG_Tresure_Box_WoE,12108,9	// 咒文書一迭
IG_Tresure_Box_WoE,12110,9	// 急救箱
IG_Tresure_Box_WoE,12111,36	// 食物保鮮袋
IG_Tresure_Box_WoE,12130,48	// 餅干袋子
IG_Tresure_Box_WoE,12149,27	// 彈藥桶
IG_Tresure_Box_WoE,12150,27	// 紅色彈藥桶
IG_Tresure_Box_WoE,12151,27	// 銀色彈藥桶
IG_Tresure_Box_WoE,12183,7	// 神圣的箭筒
IG_Tresure_Box_WoE,12194,6	// 故鄉禮物
IG_Tresure_Box_WoE,12260,22	// (時裝)涼爽的夏日
IG_Tresure_Box_WoE,12702,8	// 神秘藍箱
// Masquerade Ball Box2
IG_Masquerade_2,5211,1	// 少女禮帽
IG_Masquerade_2,5213,13	// 兔女郎發圈
IG_Masquerade_2,5289,10	// 巴尼米樂斯帽子
IG_Masquerade_2,5304,10	// 盲目的斗篷
// Easter Scroll
IG_Easter_Scroll,636,110	// 魔物信件
IG_Easter_Scroll,637,110	// 魔物掃把
IG_Easter_Scroll,638,110	// 純洁銀刃
IG_Easter_Scroll,639,110	// 馴服手鐲
IG_Easter_Scroll,640,110	// 閃爍之石
IG_Easter_Scroll,641,110	// 黑暗合約書
IG_Easter_Scroll,642,110	// 惡魔召喚書
IG_Easter_Scroll,643,205	// 攜帶用孵蛋器
IG_Easter_Scroll,659,110	// 心愛女人之回憶
IG_Easter_Scroll,2264,1	// 僵尸帽
IG_Easter_Scroll,2274,1	// 亡者發箍
IG_Easter_Scroll,5046,1	// 妖道帽
IG_Easter_Scroll,5167,1	// 僵尸帽
IG_Easter_Scroll,5168,1	// 妖道帽
// Pierre Treasurebox
IG_Pierre_Treasurebox,603,11	// 神秘箱子
IG_Pierre_Treasurebox,604,3	// 枯樹枝
IG_Pierre_Treasurebox,617,5	// 神秘紫箱
IG_Pierre_Treasurebox,644,3	// 禮物箱
IG_Pierre_Treasurebox,975,3	// 紅色染料
IG_Pierre_Treasurebox,976,3	// 黃色染料
IG_Pierre_Treasurebox,978,3	// 藍色染料
IG_Pierre_Treasurebox,979,3	// 綠色染料
IG_Pierre_Treasurebox,980,3	// 赤色染料
IG_Pierre_Treasurebox,981,3	// 紫色染料
IG_Pierre_Treasurebox,982,3	// 白色染料
IG_Pierre_Treasurebox,983,3	// 黑色染料
IG_Pierre_Treasurebox,7289,3	// 橄欖石
IG_Pierre_Treasurebox,7290,3	// 金云母
IG_Pierre_Treasurebox,7291,3	// 瑪瑙
IG_Pierre_Treasurebox,7292,3	// 白云母
IG_Pierre_Treasurebox,7293,3	// 玫瑰石英
IG_Pierre_Treasurebox,7294,3	// 綠松石
IG_Pierre_Treasurebox,7295,3	// 黃水晶
IG_Pierre_Treasurebox,7296,3	// 輝石
IG_Pierre_Treasurebox,7297,3	// 黑云母
IG_Pierre_Treasurebox,12018,3	// 鞭炮
IG_Pierre_Treasurebox,12075,3	// 舌頭料理
IG_Pierre_Treasurebox,12085,3	// 不死之湯
IG_Pierre_Treasurebox,12090,3	// 沙漠蝎子蒸鍋
IG_Pierre_Treasurebox,12095,3	// 禾貝勒開米勒酒
IG_Pierre_Treasurebox,12100,3	// 特大九尾狐尾巴料理
IG_Pierre_Treasurebox,12103,1	// 血跡樹枝
// Cherish Box
IG_Cherish_Box,5454,1	// Puppy Hat
IG_Cherish_Box,5455,4	// 邪惡向日葵發飾
IG_Cherish_Box,5456,5	// Summer Hat
// Cherish Box Ori
IG_Cherish_Box_Ori,2712,3	// Collector's Edition Book
IG_Cherish_Box_Ori,5212,2	// 衛星發夾
IG_Cherish_Box_Ori,5256,1	// 瓦爾基里羽毛發圈
IG_Cherish_Box_Ori,5305,2	// 海盜匕首
IG_Cherish_Box_Ori,5332,2	// Loki Mask
// Louise_Costume_Box
IG_Louise_Costume_Box,12132,18	// 紅色包裹
IG_Louise_Costume_Box,12260,2	// (時裝)涼爽的夏日
// Xmas_Gift
IG_Xmas_Gift,559,18	// 手工巧克力
IG_Xmas_Gift,560,18	// 手工巧克力
IG_Xmas_Gift,573,18	// 巧克力飲料
IG_Xmas_Gift,603,24	// 神秘箱子
IG_Xmas_Gift,644,66	// 禮物箱
IG_Xmas_Gift,732,12	// 3克拉鑽石
IG_Xmas_Gift,5136,12	// 路易士圣誕帽
IG_Xmas_Gift,12016,12	// 移速變化藥水
IG_Xmas_Gift,12017,12	// 移速變化藥水
IG_Xmas_Gift,12105,6	// 飼養禮物禮盒
IG_Xmas_Gift,12107,6	// 包裝的面具
IG_Xmas_Gift,12108,12	// 咒文書一迭
IG_Xmas_Gift,12110,12	// 急救箱
IG_Xmas_Gift,12130,12	// 餅干袋子
IG_Xmas_Gift,12132,6	// 紅色包裹
IG_Xmas_Gift,12354,24	// 圣誕樹樁蛋糕
IG_Xmas_Gift,12702,36	// 神秘藍箱
IG_Xmas_Gift,14546,6	// 我愛你煙花
IG_Xmas_Gift,14550,6	// 圣誕快樂煙花
// Elemental Points
IG_Element,6360,1 // 火靈碎片
IG_Element,6361,1 // 水靈碎片
IG_Element,6362,1 // 風靈碎片
IG_Element,6363,1 // 地靈碎片
// Poisons
IG_Poison,12717,1 // 癱瘓毒藥
IG_Poison,12718,1 // 吸血毒藥
IG_Poison,12719,1 // 忘卻毒藥
IG_Poison,12720,1 // 污染毒藥
IG_Poison,12721,1 // 神經毒藥
IG_Poison,12722,1 // 發熱毒藥
IG_Poison,12723,1 // 爆笑毒藥
IG_Poison,12724,1 // 疲勞毒藥
// Cash Foods
IG_Cash_Food,12202,1 // 力量料理
IG_Cash_Food,12203,1 // 敏捷料理
IG_Cash_Food,12204,1 // 智力料理
IG_Cash_Food,12205,1 // 靈巧料理
IG_Cash_Food,12206,1 // 幸運料理
IG_Cash_Food,12207,1 // 体力料理
// Bombs
IG_Bomb,13260,1 // 苹果炸彈
IG_Bomb,13261,1 // 椰果炸彈
IG_Bomb,13262,1 // 甜瓜炸彈
IG_Bomb,13263,1 // 菠蘿炸彈
IG_Bomb,13264,1 // 香蕉炸彈
IG_Bomb,13265,1 // 黑色聚合物
IG_Bomb,13266,1 // 黑色堅硬的聚合物
IG_Bomb,13267,1 // 非常堅硬的聚合物
// Throwable Items
IG_Throwable,13268,1 // 未知粉末
IG_Throwable,13269,1 // Boost500_To_Throw
IG_Throwable,13270,1 // 投擲型興奮劑K
IG_Throwable,13271,1 // 投擲型法力增加藥水
IG_Throwable,13272,1 // 投擲型自由恢复藥水
IG_Throwable,13273,1 // Stamina_Up_M_To_Throw
IG_Throwable,13274,1 // Digestive_F_To_Throw
IG_Throwable,13275,1 // 投擲型HP增加藥水(小)
IG_Throwable,13276,1 // 投擲型HP增加藥水(中)
IG_Throwable,13277,1 // 投擲型HP增加藥水(大)
IG_Throwable,13278,1 // 投擲型SP增加藥水(小)
IG_Throwable,13279,1 // 投擲型SP增加藥水(中)
IG_Throwable,13280,1 // 投擲型SP增加藥水(大)
IG_Throwable,13281,1 // 投擲型濃縮白色藥水Z
IG_Throwable,13282,1 // 投擲型黑蟻500
IG_Throwable,13283,1 // 投擲型濃縮速度泉水
IG_Throwable,13284,1 // 投擲型烤野豬
IG_Throwable,13285,1 // 投擲型狼血雞尾酒
IG_Throwable,13286,1 // 投擲型小牛排
IG_Throwable,13287,1 // 投擲型城間冰茶
IG_Throwable,13288,1 // 投擲型藥草蒸茅膏菜
IG_Throwable,13289,1 // 投擲型畢帝特龍尾面
IG_Throwable,13290,1 // 投擲型黑色物体
// Mercenary Scrolls
IG_Mercenary,12153,1 // 弓箭佣兵召喚書1級
IG_Mercenary,12154,1 // 弓箭佣兵召喚書2級
IG_Mercenary,12155,1 // 弓箭佣兵召喚書3級
IG_Mercenary,12156,1 // 弓箭佣兵召喚書4級
IG_Mercenary,12157,1 // 弓箭佣兵召喚書5級
IG_Mercenary,12158,1 // 弓箭佣兵召喚書6級
IG_Mercenary,12159,1 // 弓箭佣兵召喚書7級
IG_Mercenary,12160,1 // 弓箭佣兵召喚書8級
IG_Mercenary,12161,1 // 弓箭佣兵召喚書9級
IG_Mercenary,12162,1 // 弓箭佣兵召喚書10級
IG_Mercenary,12163,1 // 劍佣兵召喚書1級
IG_Mercenary,12164,1 // 劍佣兵召喚書2級
IG_Mercenary,12165,1 // 劍佣兵召喚書3級
